prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
704,313,378,500,1000,noise,1.625062462488696
704,314,366,1000,500,noise,2.095274747232029
704,315,314,1000,1000,no_noise,5.047860231183121
704,316,396,500,1000,no_noise,5.712426626275269
704,317,353,500,500,no_noise,0.18179908260437205
704,318,342,1000,500,no_noise,3.503193882955286
704,319,393,1000,500,noise,0.40270259159649324
704,320,383,500,1000,no_noise,5.856429204400661
704,321,345,500,500,noise,1.4099758624913257
704,322,348,1000,500,no_noise,4.676667200954907
704,323,390,500,1000,noise,5.670932735328159
704,324,413,1000,1000,no_noise,0.685265828643784
704,325,319,1000,1000,noise,5.805213821977267
704,326,362,500,1000,noise,4.791252589942007
704,327,415,500,1000,noise,1.4074362381686365
704,328,377,1000,500,no_noise,0.3923967082350841
704,329,403,1000,500,no_noise,1.938092662595861
704,330,372,1000,1000,noise,4.64113389365003
704,331,401,500,500,no_noise,0.6386457293809498
704,332,343,500,1000,no_noise,0.4264812409526839
704,333,364,500,500,no_noise,4.624853742510674
704,334,351,1000,1000,noise,3.2092936539967774
704,335,358,1000,1000,no_noise,5.589887528704281
704,336,328,500,1000,noise,2.3315626333652095
704,337,326,500,500,no_noise,4.1412417630677005
704,338,384,500,500,no_noise,0.06127185288146908
704,339,352,500,1000,noise,4.604582465582052
704,340,349,1000,1000,no_noise,2.77471499323977
704,341,338,1000,1000,noise,6.265078519953505
704,342,360,500,1000,noise,3.597906844998896
704,343,330,500,500,no_noise,2.0212086180575977
704,344,335,1000,1000,no_noise,4.329240405760062
704,345,313,500,500,noise,1.7557170995673372
704,346,344,1000,500,noise,2.4780547191657316
704,347,359,500,1000,no_noise,1.9921805344071115
704,348,329,500,1000,no_noise,4.172232733143142
704,349,385,1000,1000,no_noise,1.1418769426837638
704,350,404,500,1000,noise,2.9974269820423345
704,351,316,500,1000,noise,0.992165143889272
704,352,412,500,500,noise,3.33509082519961
704,353,350,500,1000,no_noise,2.754978987795925
704,354,354,1000,1000,noise,0.814066739318708
704,355,409,1000,500,noise,6.1208985235122135
704,356,317,1000,500,noise,3.5873886907612675
704,357,325,1000,500,no_noise,3.103339911775268
704,358,381,1000,1000,no_noise,0.015893864694689785
704,359,374,500,1000,no_noise,0.14545113034912047
704,360,315,1000,500,no_noise,2.5925646420607946
704,361,331,1000,500,noise,0.31497567780697766
704,362,357,1000,500,noise,3.0977736021104136
704,363,411,1000,500,no_noise,3.947059412467654
704,364,414,500,500,no_noise,4.706332237674188
704,365,373,500,500,noise,2.902240134019472
704,366,356,1000,500,no_noise,3.0894420159349787
704,367,410,500,1000,no_noise,2.7389733049578466
704,368,339,500,500,noise,2.508872040865164
704,369,388,1000,1000,noise,4.434232017482118
704,370,376,500,1000,noise,0.18638807668010932
704,371,324,500,1000,no_noise,3.1620107577543592
704,372,322,1000,500,noise,1.157428649857648
704,373,361,500,500,noise,3.9864171723791895
704,374,408,1000,1000,no_noise,3.137021970859654
704,375,389,500,500,noise,4.388043427850534
704,376,382,500,500,noise,0.8231455811231969
704,377,391,500,500,no_noise,6.207217189934003
704,378,332,1000,1000,noise,2.2871611020346343
704,379,368,1000,500,no_noise,3.6651047156942225
704,380,327,1000,1000,no_noise,4.966136234959217
704,381,371,500,500,no_noise,0.41218267233133643
704,382,400,500,1000,noise,3.2955563623391155
704,383,395,1000,1000,no_noise,4.465125655228991
704,384,365,500,1000,no_noise,2.9932873510500873
704,385,334,500,500,noise,0.6355585553020433
704,386,416,1000,1000,noise,6.101538512884348
704,387,379,1000,500,noise,2.060290540376533
704,388,321,1000,1000,noise,6.222440139916687
704,389,392,1000,500,noise,0.14430069742325724
704,390,402,1000,500,noise,3.751000344243357
704,391,369,1000,500,noise,1.221932300899339
704,392,323,500,500,noise,0.7872141830876718
704,393,375,1000,500,no_noise,3.258469614510063
704,394,333,1000,500,no_noise,0.8817909094222323
704,395,397,1000,1000,noise,1.913866815274937
704,396,399,1000,500,no_noise,6.046680606346632
704,397,355,500,500,noise,3.735773314182149
704,398,370,1000,1000,no_noise,2.014935127941553
704,399,405,500,1000,no_noise,4.179801221749642
704,400,398,500,500,no_noise,5.761884808555653
704,401,318,500,500,no_noise,1.2863515605857927
704,402,407,1000,1000,noise,2.4862659042574062
704,403,386,1000,500,no_noise,5.976848895015557
704,404,336,500,1000,noise,5.110188776125771
704,405,341,500,500,no_noise,5.608771764725653
704,406,337,500,1000,noise,0.931230373665791
704,407,347,1000,500,noise,1.121813616634273
704,408,406,500,500,noise,2.9123778081342904
704,409,320,500,1000,no_noise,5.039126206484506
704,410,380,1000,1000,noise,1.0295103791025042
704,411,367,1000,1000,no_noise,5.294080761999393
704,412,394,500,500,noise,3.4276729124723033
704,413,363,1000,1000,noise,2.8468346645592764
704,414,340,1000,1000,no_noise,1.5998862655476103
704,415,387,500,1000,no_noise,4.0383723451606794
704,416,346,500,500,no_noise,1.4119539164509272
