prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
16,1,228,2000,1500,2500,noise,3.2511659857588953
16,2,4,2500,2000,1500,no_noise,5.368524934075115
16,3,95,2000,1500,2500,no_noise,3.3653699817623046
16,4,88,2500,2000,1500,noise,3.6872048245496067
16,5,3,2000,2500,1500,no_noise,5.544699749126168
16,6,176,1500,2000,2500,noise,1.431237616883025
16,7,202,2000,2500,1500,no_noise,3.1936083487551397
16,8,216,1500,2500,2000,no_noise,5.848635982318823
16,9,25,1500,2500,2000,noise,4.943051465203039
16,10,235,2000,2500,1500,no_noise,3.217260313794421
16,11,21,2000,2500,1500,no_noise,2.2878152970559116
16,12,174,2000,2500,1500,noise,0.5102753540338356
16,13,167,1500,2500,2000,no_noise,1.9671190638905562
16,14,61,1500,2500,2000,noise,3.286432766944746
16,15,193,2000,2500,1500,noise,3.7272682698100557
16,16,48,1500,2500,2000,no_noise,5.197347523254578
16,17,9,2000,1500,2500,no_noise,0.9515936593640912
16,18,82,2500,1500,2000,noise,0.33117588339913784
16,19,165,2500,1500,2000,noise,4.8019100651829145
16,20,195,2500,2000,1500,noise,3.334647948694883
16,21,219,1500,2000,2500,no_noise,6.214632300357401
16,22,20,1500,2000,2500,no_noise,5.896833293061704
16,23,136,2500,1500,2000,no_noise,5.129597869118114
16,24,203,2000,2500,1500,no_noise,5.469480616678807
16,25,8,1500,2500,2000,noise,5.088006955981069
16,26,145,2500,2000,1500,no_noise,0.3996930735979882
16,27,132,2500,1500,2000,no_noise,0.29802341967738144
16,28,222,2500,1500,2000,noise,3.455324568686205
16,29,177,1500,2500,2000,no_noise,3.379302583871106
16,30,144,2000,1500,2500,no_noise,0.9472523563371089
16,31,148,1500,2500,2000,noise,6.258609146569564
16,32,197,2500,1500,2000,noise,3.2339232608559065
16,33,200,2000,1500,2500,no_noise,5.881962884392351
16,34,109,2000,1500,2500,no_noise,4.472150865800067
16,35,24,2500,1500,2000,no_noise,2.9591198211381786
16,36,183,1500,2500,2000,noise,3.6540869032495378
16,37,127,1500,2000,2500,no_noise,4.877227082941877
16,38,100,2500,2000,1500,noise,1.8146109205942338
16,39,11,1500,2500,2000,noise,5.373080525342348
16,40,186,2500,2000,1500,noise,6.248809832240218
16,41,89,1500,2500,2000,noise,3.80952239389877
16,42,154,2500,2000,1500,no_noise,2.996614477341109
16,43,55,2000,1500,2500,no_noise,6.282240949671877
16,44,91,1500,2500,2000,noise,2.0184633820617846
16,45,90,1500,2500,2000,noise,2.0578457892171205
16,46,68,2000,2500,1500,no_noise,4.096385622629403
16,47,201,2000,1500,2500,no_noise,0.7620510543937882
16,48,182,2500,1500,2000,noise,1.5780236599794764
16,49,113,2000,2500,1500,noise,5.58591364194166
16,50,129,2000,1500,2500,no_noise,3.8020077289742407
16,51,108,2000,1500,2500,no_noise,2.6086916856568934
16,52,23,1500,2500,2000,noise,5.500502869794456
16,53,101,2500,1500,2000,noise,1.3153269484641452
16,54,173,2500,1500,2000,no_noise,6.19234799256082
16,55,187,1500,2000,2500,noise,1.3624400569713648
16,56,56,2000,1500,2500,no_noise,5.438752089718032
16,57,125,1500,2500,2000,no_noise,0.4697470884974706
16,58,116,2500,2000,1500,noise,5.545756645995879
16,59,81,2000,1500,2500,noise,3.161824734554318
16,60,83,2000,2500,1500,no_noise,6.108676338889166
16,61,224,2500,1500,2000,no_noise,0.08187695893827174
16,62,49,1500,2000,2500,noise,3.846299762349501
16,63,12,1500,2000,2500,noise,2.9237876533658564
16,64,218,1500,2500,2000,no_noise,4.025891532713315
16,65,117,2000,1500,2500,no_noise,5.583993398115798
16,66,150,2500,1500,2000,no_noise,3.6066086533155692
16,67,213,2000,2500,1500,noise,2.250644925903612
16,68,188,2500,2000,1500,noise,5.750041213965257
16,69,54,1500,2000,2500,noise,4.06086586194594
16,70,102,2000,1500,2500,noise,1.1498526872026797
16,71,15,1500,2500,2000,noise,5.523201249238783
16,72,163,2000,2500,1500,noise,5.710542196146905
16,73,66,2500,1500,2000,noise,1.9426097805805282
16,74,78,2000,1500,2500,no_noise,2.942175392546143
16,75,155,2000,2500,1500,noise,2.426650065864159
16,76,59,2000,2500,1500,no_noise,3.8475364928128606
16,77,215,1500,2500,2000,no_noise,0.45757330305615707
16,78,124,2500,1500,2000,noise,6.01721250180751
16,79,44,2500,2000,1500,no_noise,2.8960581523551214
16,80,92,1500,2500,2000,noise,4.234341019676858
16,81,6,1500,2500,2000,noise,3.888158581137321
16,82,35,2500,1500,2000,no_noise,3.9393194903431157
16,83,128,1500,2500,2000,no_noise,5.87075918187317
16,84,206,2000,2500,1500,noise,5.586611674766101
16,85,191,2500,1500,2000,noise,5.701282248010039
16,86,170,2500,1500,2000,noise,3.567733044870435
16,87,40,1500,2000,2500,noise,3.025656626948927
16,88,181,1500,2000,2500,noise,2.6854216701573055
16,89,51,2500,2000,1500,no_noise,6.192532937590237
16,90,123,1500,2500,2000,no_noise,2.4648170338658613
16,91,137,2000,1500,2500,noise,5.68615664059635
16,92,158,2500,2000,1500,noise,5.813448644899267
16,93,10,2000,1500,2500,noise,4.9772138485691455
16,94,159,1500,2000,2500,noise,3.1640760630740443
16,95,46,1500,2000,2500,no_noise,6.021027048995855
16,96,212,2500,1500,2000,no_noise,3.830055362002166
16,97,63,2000,1500,2500,no_noise,1.3672281439572638
16,98,179,2500,2000,1500,noise,5.818180560219676
16,99,18,2000,2500,1500,noise,2.5683129830132803
16,100,7,2000,2500,1500,no_noise,4.2731650441676
16,101,175,2500,2000,1500,no_noise,2.8964507732350713
16,102,86,2500,2000,1500,noise,2.7208434884753614
16,103,147,1500,2000,2500,no_noise,3.384097332985938
16,104,1,1500,2000,2500,no_noise,1.8683528254460002
16,105,141,1500,2000,2500,noise,3.868521173446182
16,106,104,2000,2500,1500,no_noise,1.2745877491586848
16,107,237,1500,2500,2000,no_noise,1.8094454943706415
16,108,115,2500,1500,2000,noise,5.325218478850283
16,109,140,2500,2000,1500,noise,2.022829313314632
16,110,204,2500,2000,1500,noise,3.1605486925563326
16,111,5,1500,2000,2500,no_noise,0.2504639470687344
16,112,217,2500,1500,2000,noise,5.880287932429593
16,113,156,2500,2000,1500,noise,4.236914917244309
16,114,99,2000,2500,1500,no_noise,2.9302384667081256
16,115,28,2500,2000,1500,noise,5.899570213831153
16,116,43,1500,2500,2000,noise,2.6877982420196345
16,117,121,2500,1500,2000,noise,5.828619447704098
16,118,27,1500,2000,2500,noise,3.5449542649113885
16,119,17,1500,2000,2500,noise,4.71598635445833
16,120,164,1500,2000,2500,no_noise,4.088542396544697
16,121,239,2500,1500,2000,noise,1.5959942524582136
16,122,130,2500,2000,1500,noise,4.318042295976699
16,123,112,2000,1500,2500,no_noise,5.41484053425434
16,124,231,2000,1500,2500,noise,0.4119371259204856
16,125,69,2000,2500,1500,no_noise,1.1829519372793023
16,126,98,2500,1500,2000,no_noise,6.126637946125061
16,127,110,2000,1500,2500,no_noise,2.5166490728326183
16,128,33,2000,1500,2500,no_noise,1.532611277125735
16,129,87,2500,1500,2000,no_noise,4.709268350832229
16,130,45,1500,2000,2500,no_noise,4.80784028888625
16,131,192,2000,2500,1500,no_noise,3.0229375610946345
16,132,94,2500,2000,1500,noise,2.284965374642347
16,133,74,2500,2000,1500,no_noise,2.1372033340459673
16,134,171,1500,2500,2000,no_noise,0.002980265488591538
16,135,85,2000,2500,1500,noise,1.828690437714065
16,136,76,1500,2500,2000,no_noise,0.8252867767811622
16,137,106,1500,2000,2500,no_noise,0.17510597784397897
16,138,210,1500,2500,2000,noise,3.5836668208961626
16,139,208,2500,1500,2000,noise,5.253477893492658
16,140,149,1500,2500,2000,noise,5.645470745636943
16,141,225,1500,2000,2500,no_noise,1.9007851823724184
16,142,14,1500,2500,2000,no_noise,0.006580382533631468
16,143,162,2500,2000,1500,no_noise,0.42267590137073086
16,144,71,1500,2500,2000,no_noise,3.376116624785979
16,145,146,2500,1500,2000,no_noise,4.966625317731478
16,146,30,2000,1500,2500,no_noise,0.19942949689046507
16,147,232,1500,2500,2000,no_noise,2.2167357561020102
16,148,79,2500,1500,2000,no_noise,1.5069281044613607
16,149,207,2000,2500,1500,no_noise,3.2386941717206366
16,150,53,1500,2000,2500,no_noise,2.969406026788503
16,151,62,1500,2000,2500,no_noise,4.60394656142552
16,152,138,2500,2000,1500,noise,2.759022253448454
16,153,64,2500,1500,2000,no_noise,5.520150307251946
16,154,226,1500,2000,2500,noise,3.4128940137175636
16,155,111,2500,1500,2000,no_noise,1.3664655130591967
16,156,234,2500,2000,1500,no_noise,3.0232684819416735
16,157,178,1500,2500,2000,noise,0.2493564229930536
16,158,196,2000,2500,1500,no_noise,0.521402092432866
16,159,194,2000,1500,2500,noise,1.4762143661394491
16,160,153,1500,2000,2500,no_noise,3.138375407075705
16,161,36,2000,2500,1500,noise,3.737005739277601
16,162,139,1500,2500,2000,no_noise,4.504077161326996
16,163,39,1500,2500,2000,noise,0.11921949799348397
16,164,84,2000,2500,1500,no_noise,0.704015416222223
16,165,133,2500,2000,1500,no_noise,4.878521895641738
16,166,13,2000,2500,1500,noise,4.206478333141269
16,167,152,2000,2500,1500,no_noise,4.332851022168158
16,168,120,2000,2500,1500,no_noise,0.15888633007054498
16,169,143,2000,1500,2500,noise,6.26954792193918
16,170,31,1500,2000,2500,no_noise,6.173287654849819
16,171,2,1500,2500,2000,no_noise,3.757958266434459
16,172,166,1500,2000,2500,noise,3.0069358705599947
16,173,233,2500,2000,1500,noise,3.725442521714605
16,174,229,2000,1500,2500,no_noise,0.6220390680925636
16,175,227,2000,1500,2500,no_noise,3.5589247463580174
16,176,220,2500,1500,2000,no_noise,4.5572402977507345
16,177,205,2500,2000,1500,no_noise,5.974375671081567
16,178,29,2000,2500,1500,no_noise,1.929085345782104
16,179,236,2500,1500,2000,noise,2.8787617354327875
16,180,161,2000,1500,2500,no_noise,2.6511799922425494
16,181,37,2500,1500,2000,no_noise,1.6830114022832117
16,182,184,1500,2000,2500,no_noise,4.210197702879376
16,183,160,1500,2000,2500,no_noise,2.8970656815913296
16,184,135,2500,2000,1500,noise,0.321018805138916
16,185,72,2000,2500,1500,no_noise,5.785970694115179
16,186,96,1500,2500,2000,noise,4.717806657572691
16,187,221,2000,1500,2500,no_noise,3.46676674587024
16,188,107,2500,1500,2000,no_noise,0.02305651641931261
16,189,41,2500,1500,2000,noise,2.0400685008817048
16,190,105,2500,2000,1500,no_noise,3.53538197645001
16,191,65,1500,2500,2000,noise,0.8536925877457779
16,192,75,2000,1500,2500,noise,0.4537703114577205
16,193,58,2500,2000,1500,noise,6.272152387179897
16,194,97,2500,2000,1500,noise,0.7564924279746865
16,195,134,2000,2500,1500,no_noise,5.980464947627234
16,196,34,2500,2000,1500,no_noise,0.017426114850487284
16,197,223,1500,2000,2500,noise,4.119122707960271
16,198,22,2500,2000,1500,no_noise,5.033564442106124
16,199,73,1500,2000,2500,no_noise,4.974375979137636
16,200,32,2000,2500,1500,noise,6.249884834184078
16,201,180,2500,1500,2000,noise,2.2868897526747016
16,202,122,2000,1500,2500,noise,1.8681345609944096
16,203,169,1500,2500,2000,no_noise,3.2073816069009116
16,204,131,2000,2500,1500,no_noise,3.334963090507518
16,205,114,2000,1500,2500,no_noise,4.722622652646788
16,206,238,2000,1500,2500,noise,4.180245654799206
16,207,199,1500,2500,2000,no_noise,5.814729861238498
16,208,126,2000,1500,2500,noise,1.1338538186370144
16,209,198,2000,1500,2500,no_noise,0.29210100064199995
16,210,19,2500,2000,1500,no_noise,3.923178183295745
16,211,119,2500,2000,1500,noise,1.3502141228892794
16,212,50,2500,1500,2000,no_noise,4.404183342199894
16,213,77,2500,2000,1500,no_noise,3.827131411545036
16,214,211,2000,2500,1500,noise,3.547011581235443
16,215,60,2500,1500,2000,no_noise,1.1453668332402849
16,216,67,1500,2500,2000,noise,5.8317534000515066
16,217,103,2500,1500,2000,noise,4.22984174782984
16,218,80,2000,2500,1500,no_noise,2.773829761029152
16,219,151,2000,1500,2500,noise,0.7866992739596399
16,220,214,1500,2500,2000,noise,5.16316177416091
16,221,16,2000,1500,2500,noise,0.12246561080711249
16,222,157,2500,1500,2000,no_noise,5.202100238344238
16,223,93,1500,2000,2500,noise,4.324641314623743
16,224,70,2000,1500,2500,no_noise,1.0551944880344495
16,225,42,2000,1500,2500,no_noise,2.4889217954573644
16,226,118,1500,2500,2000,no_noise,5.992464876958172
16,227,240,2000,2500,1500,noise,0.6362188009524967
16,228,190,2000,1500,2500,no_noise,0.1644562151071849
16,229,230,2500,1500,2000,no_noise,1.280496447485401
16,230,168,2000,1500,2500,noise,5.981187490181174
16,231,185,2500,1500,2000,noise,0.07411321758156753
16,232,172,2500,1500,2000,noise,1.6972984109258968
16,233,142,1500,2500,2000,no_noise,3.6552936278001735
16,234,52,1500,2000,2500,no_noise,0.09287254234274167
16,235,57,2500,2000,1500,no_noise,4.279645853182166
16,236,38,2000,2500,1500,no_noise,6.023922395015781
16,237,209,2000,2500,1500,noise,3.4422555870992353
16,238,47,2000,2500,1500,noise,5.384325834714621
16,239,26,2500,1500,2000,noise,2.4792055222098686
16,240,189,1500,2500,2000,no_noise,4.466758058219414
