prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
504,313,390,500,1000,noise,5.670932735328159
504,314,345,500,500,noise,1.4099758624913257
504,315,350,500,1000,no_noise,2.754978987795925
504,316,395,1000,1000,no_noise,4.465125655228991
504,317,404,500,1000,noise,2.9974269820423345
504,318,330,500,500,no_noise,2.0212086180575977
504,319,318,500,500,no_noise,1.2863515605857927
504,320,380,1000,1000,noise,1.0295103791025042
504,321,325,1000,500,no_noise,3.103339911775268
504,322,338,1000,1000,noise,6.265078519953505
504,323,376,500,1000,noise,0.18638807668010932
504,324,315,1000,500,no_noise,2.5925646420607946
504,325,402,1000,500,noise,3.751000344243357
504,326,329,500,1000,no_noise,4.172232733143142
504,327,317,1000,500,noise,3.5873886907612675
504,328,324,500,1000,no_noise,3.1620107577543592
504,329,366,1000,500,noise,2.095274747232029
504,330,374,500,1000,no_noise,0.14545113034912047
504,331,388,1000,1000,noise,4.434232017482118
504,332,344,1000,500,noise,2.4780547191657316
504,333,361,500,500,noise,3.9864171723791895
504,334,399,1000,500,no_noise,6.046680606346632
504,335,346,500,500,no_noise,1.4119539164509272
504,336,381,1000,1000,no_noise,0.015893864694689785
504,337,316,500,1000,noise,0.992165143889272
504,338,385,1000,1000,no_noise,1.1418769426837638
504,339,401,500,500,no_noise,0.6386457293809498
504,340,359,500,1000,no_noise,1.9921805344071115
504,341,358,1000,1000,no_noise,5.589887528704281
504,342,334,500,500,noise,0.6355585553020433
504,343,362,500,1000,noise,4.791252589942007
504,344,322,1000,500,noise,1.157428649857648
504,345,336,500,1000,noise,5.110188776125771
504,346,396,500,1000,no_noise,5.712426626275269
504,347,326,500,500,no_noise,4.1412417630677005
504,348,411,1000,500,no_noise,3.947059412467654
504,349,341,500,500,no_noise,5.608771764725653
504,350,357,1000,500,noise,3.0977736021104136
504,351,386,1000,500,no_noise,5.976848895015557
504,352,319,1000,1000,noise,5.805213821977267
504,353,370,1000,1000,no_noise,2.014935127941553
504,354,414,500,500,no_noise,4.706332237674188
504,355,407,1000,1000,noise,2.4862659042574062
504,356,360,500,1000,noise,3.597906844998896
504,357,367,1000,1000,no_noise,5.294080761999393
504,358,392,1000,500,noise,0.14430069742325724
504,359,408,1000,1000,no_noise,3.137021970859654
504,360,397,1000,1000,noise,1.913866815274937
504,361,347,1000,500,noise,1.121813616634273
504,362,328,500,1000,noise,2.3315626333652095
504,363,372,1000,1000,noise,4.64113389365003
504,364,339,500,500,noise,2.508872040865164
504,365,342,1000,500,no_noise,3.503193882955286
504,366,363,1000,1000,noise,2.8468346645592764
504,367,412,500,500,noise,3.33509082519961
504,368,323,500,500,noise,0.7872141830876718
504,369,389,500,500,noise,4.388043427850534
504,370,398,500,500,no_noise,5.761884808555653
504,371,354,1000,1000,noise,0.814066739318708
504,372,384,500,500,no_noise,0.06127185288146908
504,373,379,1000,500,noise,2.060290540376533
504,374,314,1000,1000,no_noise,5.047860231183121
504,375,394,500,500,noise,3.4276729124723033
504,376,387,500,1000,no_noise,4.0383723451606794
504,377,353,500,500,no_noise,0.18179908260437205
504,378,382,500,500,noise,0.8231455811231969
504,379,415,500,1000,noise,1.4074362381686365
504,380,416,1000,1000,noise,6.101538512884348
504,381,375,1000,500,no_noise,3.258469614510063
504,382,327,1000,1000,no_noise,4.966136234959217
504,383,355,500,500,noise,3.735773314182149
504,384,351,1000,1000,noise,3.2092936539967774
504,385,356,1000,500,no_noise,3.0894420159349787
504,386,337,500,1000,noise,0.931230373665791
504,387,343,500,1000,no_noise,0.4264812409526839
504,388,393,1000,500,noise,0.40270259159649324
504,389,413,1000,1000,no_noise,0.685265828643784
504,390,403,1000,500,no_noise,1.938092662595861
504,391,365,500,1000,no_noise,2.9932873510500873
504,392,333,1000,500,no_noise,0.8817909094222323
504,393,405,500,1000,no_noise,4.179801221749642
504,394,320,500,1000,no_noise,5.039126206484506
504,395,313,500,500,noise,1.7557170995673372
504,396,391,500,500,no_noise,6.207217189934003
504,397,348,1000,500,no_noise,4.676667200954907
504,398,335,1000,1000,no_noise,4.329240405760062
504,399,349,1000,1000,no_noise,2.77471499323977
504,400,409,1000,500,noise,6.1208985235122135
504,401,352,500,1000,noise,4.604582465582052
504,402,364,500,500,no_noise,4.624853742510674
504,403,340,1000,1000,no_noise,1.5998862655476103
504,404,331,1000,500,noise,0.31497567780697766
504,405,410,500,1000,no_noise,2.7389733049578466
504,406,383,500,1000,no_noise,5.856429204400661
504,407,369,1000,500,noise,1.221932300899339
504,408,373,500,500,noise,2.902240134019472
504,409,332,1000,1000,noise,2.2871611020346343
504,410,368,1000,500,no_noise,3.6651047156942225
504,411,321,1000,1000,noise,6.222440139916687
504,412,406,500,500,noise,2.9123778081342904
504,413,377,1000,500,no_noise,0.3923967082350841
504,414,371,500,500,no_noise,0.41218267233133643
504,415,400,500,1000,noise,3.2955563623391155
504,416,378,500,1000,noise,1.625062462488696
