prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
705,417,419,500,1000,no_noise,1.6576990149835362
705,418,497,1000,500,noise,1.9716699387099013
705,419,446,1000,500,noise,5.855323959551348
705,420,479,1000,1000,noise,4.831822967038202
705,421,484,500,1000,noise,5.1012934252101285
705,422,422,1000,500,no_noise,0.3608746784160157
705,423,489,1000,1000,noise,5.712298135254532
705,424,504,500,500,noise,4.386896694644493
705,425,427,500,1000,no_noise,3.019484629700468
705,426,480,1000,1000,no_noise,4.845814154627324
705,427,417,1000,1000,noise,3.3362036377241466
705,428,453,500,500,noise,0.5470425478893253
705,429,469,1000,500,noise,5.475070764593763
705,430,459,1000,500,no_noise,2.868641452488095
705,431,513,500,500,noise,5.782281855477386
705,432,486,1000,1000,no_noise,5.3351671278571615
705,433,447,500,1000,noise,2.0366887607419617
705,434,449,500,500,no_noise,2.9024061006126463
705,435,418,1000,1000,no_noise,2.4410386858707946
705,436,445,500,1000,no_noise,5.551899689169713
705,437,472,1000,500,no_noise,3.1445013575147014
705,438,517,500,1000,no_noise,2.914978133316843
705,439,456,1000,1000,no_noise,5.710994425086913
705,440,520,1000,500,noise,6.266670442537756
705,441,450,1000,500,noise,0.32407653506564094
705,442,487,500,1000,no_noise,3.2004284216385503
705,443,428,500,500,no_noise,1.93131403857039
705,444,493,500,1000,no_noise,0.2625396072798809
705,445,424,500,500,no_noise,3.2342748585870775
705,446,439,500,500,noise,1.633418597892419
705,447,435,500,1000,noise,4.011871480287571
705,448,502,500,500,no_noise,2.7874361514242127
705,449,506,500,1000,noise,5.144713939768845
705,450,492,500,500,no_noise,0.7360723708144841
705,451,429,1000,1000,noise,3.8196640398361734
705,452,476,500,500,noise,2.514133016120186
705,453,448,1000,1000,no_noise,1.751493773568857
705,454,466,1000,1000,no_noise,1.336791929972497
705,455,457,1000,1000,no_noise,2.7843309527316515
705,456,518,1000,1000,noise,4.626187660473711
705,457,438,1000,1000,no_noise,1.2987084945931215
705,458,478,1000,500,noise,4.478993217462907
705,459,473,500,500,no_noise,4.5983157107408434
705,460,433,1000,500,no_noise,2.451995730161384
705,461,443,1000,1000,noise,0.9580876712143223
705,462,490,1000,500,no_noise,0.34578981619666926
705,463,462,500,1000,noise,1.9998713946480253
705,464,509,500,500,noise,3.8229017452596
705,465,512,1000,1000,no_noise,3.5943882432121512
705,466,483,1000,1000,noise,4.753234109588269
705,467,481,500,500,no_noise,5.57139463204662
705,468,458,1000,1000,noise,1.2373120537563498
705,469,496,1000,500,noise,5.960604025071518
705,470,477,500,1000,noise,5.70959098779383
705,471,474,1000,500,no_noise,4.1475490129442605
705,472,519,1000,500,no_noise,5.745771696328424
705,473,423,500,500,noise,3.700691587744571
705,474,516,1000,1000,no_noise,4.300671709107746
705,475,471,1000,1000,noise,0.02840343225981945
705,476,503,500,1000,noise,1.7135348003338295
705,477,463,500,1000,no_noise,6.129300141039021
705,478,508,500,500,no_noise,5.2857373013179085
705,479,465,500,500,noise,0.5833524993845498
705,480,494,500,500,noise,5.430477880652584
705,481,499,1000,1000,no_noise,0.9686535224330077
705,482,488,1000,500,noise,0.6752752831260334
705,483,430,1000,500,no_noise,1.919568708187378
705,484,475,500,1000,no_noise,5.658666658773979
705,485,440,1000,500,noise,3.6748128580430333
705,486,515,500,500,no_noise,4.081452914130726
705,487,441,1000,500,no_noise,2.4810700654298636
705,488,434,500,500,no_noise,0.14425269615523995
705,489,468,500,500,no_noise,3.2165845261022934
705,490,485,500,500,noise,4.029395281492802
705,491,460,500,500,no_noise,0.44635762801541556
705,492,498,500,1000,no_noise,0.7014784456329289
705,493,437,1000,1000,noise,0.7709155552929747
705,494,495,500,1000,noise,3.198368302363457
705,495,454,1000,500,no_noise,3.88992266723573
705,496,442,500,500,no_noise,1.024055200009541
705,497,420,1000,500,noise,5.56364487911259
705,498,501,1000,500,no_noise,3.7320473115734707
705,499,514,500,1000,noise,1.6133618564372032
705,500,467,500,1000,noise,0.7910069752212596
705,501,510,1000,500,no_noise,0.45950275448841094
705,502,464,1000,500,noise,4.449574610756997
705,503,426,1000,500,noise,1.8519512447914748
705,504,455,500,1000,noise,0.14822563202110883
705,505,421,500,1000,noise,2.769514777361334
705,506,436,500,1000,no_noise,1.2115287472752863
705,507,451,500,1000,no_noise,0.7334202378510719
705,508,461,500,500,noise,6.066787641462495
705,509,507,1000,500,noise,1.9747827606685737
705,510,500,1000,1000,noise,0.4351160242146377
705,511,491,1000,1000,no_noise,0.6233325539257262
705,512,482,1000,500,no_noise,3.269364111738173
705,513,425,500,500,noise,3.46561762810773
705,514,444,500,500,noise,4.009867882315387
705,515,452,1000,1000,noise,0.6183672987829194
705,516,511,500,1000,no_noise,5.135460530875794
705,517,470,500,1000,no_noise,2.752418047293902
705,518,431,1000,1000,no_noise,1.7762105001254431
705,519,505,1000,1000,noise,2.6639820644259564
705,520,432,500,1000,noise,4.289540296685454
