prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
502,105,168,1000,1000,noise,3.3166582870789822
502,106,115,500,1000,no_noise,4.7745986954175965
502,107,152,1000,500,no_noise,0.19242417761651298
502,108,148,500,1000,noise,0.5969259726599088
502,109,183,1000,1000,noise,3.2874635595042507
502,110,139,500,500,no_noise,5.417400045485399
502,111,118,1000,500,no_noise,3.1191572219668693
502,112,126,500,1000,no_noise,1.2467731019269825
502,113,188,500,500,noise,4.482886734432088
502,114,160,1000,1000,noise,2.425374353022742
502,115,182,1000,1000,no_noise,0.3264381588310359
502,116,196,500,1000,no_noise,4.543267547318165
502,117,153,500,1000,noise,1.676377359914433
502,118,132,500,500,noise,1.825413411978503
502,119,163,500,1000,noise,4.427656055886922
502,120,197,1000,1000,noise,0.1177535531367111
502,121,125,500,1000,noise,2.0358031437838893
502,122,171,1000,500,no_noise,3.5954670516688534
502,123,124,1000,1000,no_noise,2.082749451834629
502,124,194,500,500,noise,5.267761619347173
502,125,143,500,500,noise,0.5424110136187608
502,126,159,500,500,no_noise,4.2482297986116775
502,127,123,500,500,no_noise,0.5009878240395036
502,128,161,500,500,noise,4.453669875832654
502,129,176,500,1000,no_noise,0.82977808157632
502,130,137,500,1000,no_noise,5.997904145354104
502,131,189,500,500,no_noise,4.324300328900319
502,132,130,1000,1000,noise,3.0206527068812856
502,133,195,1000,1000,no_noise,3.496313223319623
502,134,170,500,500,no_noise,4.98892303756101
502,135,154,1000,500,noise,0.9551573833960729
502,136,204,500,1000,noise,4.3712645196616595
502,137,129,500,500,no_noise,0.505171430349213
502,138,180,500,1000,no_noise,6.141947663241945
502,139,116,1000,1000,noise,4.140490790163807
502,140,108,1000,500,noise,1.8462754503375685
502,141,157,1000,500,no_noise,5.357375039145808
502,142,187,500,1000,noise,5.989350643283553
502,143,172,500,500,noise,1.0474498202036617
502,144,201,500,500,noise,4.215858976408429
502,145,128,1000,500,noise,0.7773993398829138
502,146,198,1000,500,noise,0.63537892359109
502,147,173,500,1000,noise,1.6304611422225195
502,148,165,500,1000,no_noise,1.162716081986133
502,149,114,500,1000,noise,0.7969584419580237
502,150,117,1000,1000,no_noise,0.7899089718164394
502,151,181,500,500,no_noise,2.997902927810243
502,152,158,500,500,noise,2.087066245132111
502,153,109,500,500,no_noise,1.0580335482812757
502,154,111,1000,1000,noise,2.930052545912349
502,155,156,500,1000,no_noise,0.09472322148809953
502,156,203,1000,500,no_noise,0.8150680701710148
502,157,122,1000,1000,noise,0.11138062701590101
502,158,200,500,1000,noise,2.3553961216685195
502,159,131,1000,500,noise,6.242585589798393
502,160,147,1000,1000,no_noise,1.780165332380081
502,161,149,1000,500,noise,4.330796832100039
502,162,177,1000,500,noise,5.644727195579385
502,163,186,1000,1000,no_noise,4.538182929763435
502,164,127,1000,500,no_noise,1.3221836250208163
502,165,205,500,1000,no_noise,1.9759925895313737
502,166,150,500,500,noise,3.7797782469585166
502,167,191,500,1000,no_noise,0.7935848577775584
502,168,105,500,500,noise,3.309565325845819
502,169,146,500,500,no_noise,0.9918414162104288
502,170,107,1000,1000,no_noise,5.940160433948176
502,171,113,500,500,noise,3.666925166563308
502,172,134,1000,1000,no_noise,4.904004328150193
502,173,121,500,500,noise,5.637879624224838
502,174,208,1000,1000,noise,4.498854663743295
502,175,175,1000,500,noise,0.3566253475857586
502,176,164,500,500,no_noise,2.186394428446783
502,177,199,500,500,no_noise,4.5825365417494055
502,178,190,1000,500,noise,4.490292129616522
502,179,206,500,500,no_noise,4.623354219295227
502,180,155,1000,1000,no_noise,6.041078449337164
502,181,162,1000,1000,no_noise,0.21095314251941755
502,182,133,500,1000,noise,1.9441308906151527
502,183,185,1000,500,no_noise,2.586788959560436
502,184,136,500,1000,no_noise,5.5659006666066215
502,185,112,1000,500,no_noise,5.469622127670451
502,186,207,1000,1000,no_noise,0.42341436632504603
502,187,144,1000,1000,noise,5.376264714296599
502,188,166,1000,500,noise,4.566537942360666
502,189,202,1000,500,noise,4.121329679340916
502,190,141,500,1000,noise,1.170326538786492
502,191,106,500,1000,no_noise,1.346819117199379
502,192,138,1000,500,noise,3.500796741001845
502,193,178,500,1000,noise,1.6555953987651915
502,194,167,1000,500,no_noise,2.7585374497115756
502,195,192,1000,1000,noise,5.752476972567236
502,196,135,1000,500,no_noise,3.8021907956168444
502,197,140,1000,1000,no_noise,5.952729470596145
502,198,169,1000,1000,no_noise,0.3118331995730026
502,199,145,500,1000,no_noise,2.2731595569855108
502,200,120,500,500,no_noise,2.9936754705311075
502,201,110,500,1000,noise,4.113536723510169
502,202,193,1000,500,no_noise,2.8704824471157684
502,203,174,1000,1000,noise,5.65717848487699
502,204,142,1000,500,no_noise,4.316388202299915
502,205,179,500,500,noise,0.09180414401109127
502,206,184,1000,500,no_noise,5.086079276142608
502,207,119,1000,500,noise,3.16909064342573
502,208,151,1000,1000,noise,3.3380620322994545
