prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
10,1,55,2000,1500,2500,noise,6.282240949671877
10,2,23,1500,2500,2000,no_noise,5.500502869794456
10,3,140,2500,2000,1500,no_noise,2.022829313314632
10,4,21,2000,2500,1500,noise,2.2878152970559116
10,5,209,2000,2500,1500,no_noise,3.4422555870992353
10,6,15,1500,2500,2000,noise,5.523201249238783
10,7,151,2000,1500,2500,no_noise,0.7866992739596399
10,8,1,1500,2000,2500,no_noise,1.8683528254460002
10,9,63,2000,1500,2500,noise,1.3672281439572638
10,10,122,2000,1500,2500,no_noise,1.8681345609944096
10,11,42,2000,1500,2500,no_noise,2.4889217954573644
10,12,74,2500,2000,1500,noise,2.1372033340459673
10,13,45,1500,2000,2500,no_noise,4.80784028888625
10,14,18,2000,2500,1500,noise,2.5683129830132803
10,15,61,1500,2500,2000,noise,3.286432766944746
10,16,196,2000,2500,1500,no_noise,0.521402092432866
10,17,187,1500,2000,2500,no_noise,1.3624400569713648
10,18,78,2000,1500,2500,noise,2.942175392546143
10,19,50,2500,1500,2000,noise,4.404183342199894
10,20,111,2500,1500,2000,noise,1.3664655130591967
10,21,65,1500,2500,2000,no_noise,0.8536925877457779
10,22,143,2000,1500,2500,no_noise,6.26954792193918
10,23,33,2000,1500,2500,no_noise,1.532611277125735
10,24,180,2500,1500,2000,no_noise,2.2868897526747016
10,25,199,1500,2500,2000,noise,5.814729861238498
10,26,84,2000,2500,1500,no_noise,0.704015416222223
10,27,13,2000,2500,1500,no_noise,4.206478333141269
10,28,127,1500,2000,2500,noise,4.877227082941877
10,29,113,2000,2500,1500,no_noise,5.58591364194166
10,30,22,2500,2000,1500,no_noise,5.033564442106124
10,31,118,1500,2500,2000,noise,5.992464876958172
10,32,105,2500,2000,1500,noise,3.53538197645001
10,33,171,1500,2500,2000,no_noise,0.002980265488591538
10,34,88,2500,2000,1500,no_noise,3.6872048245496067
10,35,172,2500,1500,2000,no_noise,1.6972984109258968
10,36,159,1500,2000,2500,noise,3.1640760630740443
10,37,137,2000,1500,2500,no_noise,5.68615664059635
10,38,201,2000,1500,2500,noise,0.7620510543937882
10,39,130,2500,2000,1500,noise,4.318042295976699
10,40,37,2500,1500,2000,noise,1.6830114022832117
10,41,206,2000,2500,1500,noise,5.586611674766101
10,42,162,2500,2000,1500,no_noise,0.42267590137073086
10,43,164,1500,2000,2500,no_noise,4.088542396544697
10,44,40,1500,2000,2500,noise,3.025656626948927
10,45,220,2500,1500,2000,noise,4.5572402977507345
10,46,128,1500,2500,2000,no_noise,5.87075918187317
10,47,47,2000,2500,1500,no_noise,5.384325834714621
10,48,155,2000,2500,1500,noise,2.426650065864159
10,49,144,2000,1500,2500,noise,0.9472523563371089
10,50,139,1500,2500,2000,no_noise,4.504077161326996
10,51,14,1500,2500,2000,no_noise,0.006580382533631468
10,52,86,2500,2000,1500,noise,2.7208434884753614
10,53,108,2000,1500,2500,noise,2.6086916856568934
10,54,115,2500,1500,2000,no_noise,5.325218478850283
10,55,152,2000,2500,1500,noise,4.332851022168158
10,56,181,1500,2000,2500,no_noise,2.6854216701573055
10,57,79,2500,1500,2000,no_noise,1.5069281044613607
10,58,87,2500,1500,2000,noise,4.709268350832229
10,59,44,2500,2000,1500,noise,2.8960581523551214
10,60,233,2500,2000,1500,no_noise,3.725442521714605
10,61,60,2500,1500,2000,no_noise,1.1453668332402849
10,62,229,2000,1500,2500,noise,0.6220390680925636
10,63,235,2000,2500,1500,noise,3.217260313794421
10,64,149,1500,2500,2000,no_noise,5.645470745636943
10,65,169,1500,2500,2000,no_noise,3.2073816069009116
10,66,3,2000,2500,1500,no_noise,5.544699749126168
10,67,112,2000,1500,2500,noise,5.41484053425434
10,68,178,1500,2500,2000,noise,0.2493564229930536
10,69,8,1500,2500,2000,noise,5.088006955981069
10,70,136,2500,1500,2000,noise,5.129597869118114
10,71,222,2500,1500,2000,noise,3.455324568686205
10,72,230,2500,1500,2000,noise,1.280496447485401
10,73,93,1500,2000,2500,noise,4.324641314623743
10,74,102,2000,1500,2500,no_noise,1.1498526872026797
10,75,80,2000,2500,1500,noise,2.773829761029152
10,76,132,2500,1500,2000,no_noise,0.29802341967738144
10,77,188,2500,2000,1500,no_noise,5.750041213965257
10,78,16,2000,1500,2500,noise,0.12246561080711249
10,79,98,2500,1500,2000,no_noise,6.126637946125061
10,80,43,1500,2500,2000,noise,2.6877982420196345
10,81,158,2500,2000,1500,noise,5.813448644899267
10,82,32,2000,2500,1500,no_noise,6.249884834184078
10,83,95,2000,1500,2500,no_noise,3.3653699817623046
10,84,6,1500,2500,2000,noise,3.888158581137321
10,85,81,2000,1500,2500,noise,3.161824734554318
10,86,207,2000,2500,1500,noise,3.2386941717206366
10,87,41,2500,1500,2000,noise,2.0400685008817048
10,88,228,2000,1500,2500,noise,3.2511659857588953
10,89,116,2500,2000,1500,no_noise,5.545756645995879
10,90,90,1500,2500,2000,no_noise,2.0578457892171205
10,91,227,2000,1500,2500,noise,3.5589247463580174
10,92,26,2500,1500,2000,noise,2.4792055222098686
10,93,129,2000,1500,2500,noise,3.8020077289742407
10,94,69,2000,2500,1500,noise,1.1829519372793023
10,95,124,2500,1500,2000,no_noise,6.01721250180751
10,96,54,1500,2000,2500,no_noise,4.06086586194594
10,97,107,2500,1500,2000,no_noise,0.02305651641931261
10,98,183,1500,2500,2000,noise,3.6540869032495378
10,99,150,2500,1500,2000,noise,3.6066086533155692
10,100,163,2000,2500,1500,no_noise,5.710542196146905
10,101,205,2500,2000,1500,no_noise,5.974375671081567
10,102,148,1500,2500,2000,noise,6.258609146569564
10,103,191,2500,1500,2000,no_noise,5.701282248010039
10,104,179,2500,2000,1500,no_noise,5.818180560219676
10,105,200,2000,1500,2500,noise,5.881962884392351
10,106,96,1500,2500,2000,no_noise,4.717806657572691
10,107,208,2500,1500,2000,no_noise,5.253477893492658
10,108,51,2500,2000,1500,noise,6.192532937590237
10,109,204,2500,2000,1500,noise,3.1605486925563326
10,110,134,2000,2500,1500,noise,5.980464947627234
10,111,68,2000,2500,1500,no_noise,4.096385622629403
10,112,226,1500,2000,2500,noise,3.4128940137175636
10,113,203,2000,2500,1500,noise,5.469480616678807
10,114,193,2000,2500,1500,no_noise,3.7272682698100557
10,115,117,2000,1500,2500,noise,5.583993398115798
10,116,167,1500,2500,2000,noise,1.9671190638905562
10,117,106,1500,2000,2500,noise,0.17510597784397897
10,118,175,2500,2000,1500,noise,2.8964507732350713
10,119,35,2500,1500,2000,noise,3.9393194903431157
10,120,194,2000,1500,2500,no_noise,1.4762143661394491
10,121,64,2500,1500,2000,noise,5.520150307251946
10,122,170,2500,1500,2000,noise,3.567733044870435
10,123,237,1500,2500,2000,no_noise,1.8094454943706415
10,124,77,2500,2000,1500,noise,3.827131411545036
10,125,202,2000,2500,1500,no_noise,3.1936083487551397
10,126,101,2500,1500,2000,no_noise,1.3153269484641452
10,127,2,1500,2500,2000,no_noise,3.757958266434459
10,128,59,2000,2500,1500,no_noise,3.8475364928128606
10,129,71,1500,2500,2000,no_noise,3.376116624785979
10,130,9,2000,1500,2500,no_noise,0.9515936593640912
10,131,7,2000,2500,1500,no_noise,4.2731650441676
10,132,239,2500,1500,2000,noise,1.5959942524582136
10,133,119,2500,2000,1500,no_noise,1.3502141228892794
10,134,19,2500,2000,1500,no_noise,3.923178183295745
10,135,75,2000,1500,2500,noise,0.4537703114577205
10,136,185,2500,1500,2000,no_noise,0.07411321758156753
10,137,224,2500,1500,2000,no_noise,0.08187695893827174
10,138,135,2500,2000,1500,noise,0.321018805138916
10,139,160,1500,2000,2500,noise,2.8970656815913296
10,140,153,1500,2000,2500,noise,3.138375407075705
10,141,114,2000,1500,2500,no_noise,4.722622652646788
10,142,145,2500,2000,1500,no_noise,0.3996930735979882
10,143,213,2000,2500,1500,no_noise,2.250644925903612
10,144,236,2500,1500,2000,no_noise,2.8787617354327875
10,145,123,1500,2500,2000,no_noise,2.4648170338658613
10,146,4,2500,2000,1500,no_noise,5.368524934075115
10,147,146,2500,1500,2000,no_noise,4.966625317731478
10,148,211,2000,2500,1500,no_noise,3.547011581235443
10,149,97,2500,2000,1500,no_noise,0.7564924279746865
10,150,195,2500,2000,1500,no_noise,3.334647948694883
10,151,156,2500,2000,1500,no_noise,4.236914917244309
