prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
701,1,46,500,1000,noise,3.47706079276147
701,2,16,500,500,no_noise,2.850909739902521
701,3,37,500,1000,noise,2.642355863493596
701,4,26,500,1000,noise,6.137272016139618
701,5,103,1000,500,no_noise,1.714182349318273
701,6,47,500,1000,no_noise,0.06215648236983817
701,7,71,500,500,no_noise,4.231735612316898
701,8,29,500,500,no_noise,3.3274466042499813
701,9,76,500,1000,no_noise,4.852815847327358
701,10,36,1000,500,no_noise,4.032149628542411
701,11,56,500,1000,no_noise,0.12369843966795457
701,12,3,500,500,no_noise,4.057225719462251
701,13,49,500,500,no_noise,1.729221177894419
701,14,34,1000,500,noise,3.4275788819498407
701,15,48,500,500,noise,6.178337099465169
701,16,32,500,1000,no_noise,1.766606239589441
701,17,2,500,1000,no_noise,4.9985712543965395
701,18,51,500,500,noise,1.9087928653188406
701,19,33,500,500,no_noise,6.208608449896993
701,20,80,500,500,no_noise,2.676326891323262
701,21,75,500,500,noise,4.271662916957972
701,22,82,1000,500,noise,1.4442556172378493
701,23,40,500,1000,no_noise,6.2282017520709605
701,24,87,500,1000,noise,3.0289411457508906
701,25,14,1000,1000,noise,1.283244957491875
701,26,64,1000,500,noise,2.441496067208277
701,27,18,1000,500,no_noise,2.8827940321255587
701,28,66,1000,500,no_noise,1.5393258238764158
701,29,73,1000,1000,no_noise,3.7199406418877974
701,30,1,1000,500,no_noise,2.105768935945683
701,31,5,1000,500,noise,2.878108677098858
701,32,23,500,1000,no_noise,2.7099222929923044
701,33,15,500,500,noise,5.656993604215969
701,34,45,1000,1000,noise,1.547761572744931
701,35,102,1000,1000,no_noise,1.4924052602580353
701,36,94,500,500,no_noise,1.4485957075057438
701,37,43,1000,500,noise,5.986381566192432
701,38,100,500,1000,noise,3.1141499020776116
701,39,30,1000,1000,noise,1.3227316063378671
701,40,92,1000,1000,no_noise,5.930316171460843
701,41,86,500,1000,no_noise,5.499917363165754
701,42,74,1000,500,noise,1.536682054415663
701,43,58,500,1000,no_noise,2.851619988092924
701,44,4,1000,1000,noise,5.770214628988967
701,45,31,1000,500,noise,2.8875331874275423
701,46,13,1000,500,no_noise,4.407771635941017
701,47,55,500,1000,noise,3.0872124731912884
701,48,24,500,500,no_noise,3.339593205747546
701,49,7,500,500,noise,0.5902819122281233
701,50,54,1000,1000,noise,5.4067040603889724
701,51,28,1000,500,no_noise,3.667539533639877
701,52,25,1000,1000,no_noise,5.067557004089917
701,53,57,1000,500,no_noise,1.208571718777466
701,54,21,1000,500,noise,0.33919912886808845
701,55,60,500,500,noise,2.9440081158349956
701,56,78,1000,1000,noise,2.2113857886143897
701,57,97,1000,500,noise,2.728080531047233
701,58,41,500,500,no_noise,4.3377759607516175
701,59,65,500,1000,no_noise,1.7010153200357943
701,60,89,1000,1000,noise,0.4999825008837586
701,61,84,500,500,no_noise,2.563196257332546
701,62,98,500,500,noise,1.5604322207568506
701,63,79,1000,500,no_noise,2.752922161549427
701,64,6,500,1000,noise,0.1657996157052124
701,65,42,1000,500,no_noise,4.932002979754988
701,66,104,500,1000,no_noise,5.584308238567309
701,67,91,500,1000,noise,0.09237085360539199
701,68,8,1000,1000,no_noise,3.057802921948289
701,69,77,500,1000,noise,4.986741703819704
701,70,63,500,1000,noise,0.8889655497605142
701,71,69,500,1000,noise,0.036736436002873255
701,72,70,1000,1000,noise,2.192628624583219
701,73,22,1000,1000,no_noise,3.348325533461189
701,74,93,500,1000,no_noise,4.669837722971165
701,75,88,1000,1000,noise,2.9818045003546936
701,76,90,1000,500,no_noise,2.4517101246647686
701,77,50,1000,1000,no_noise,4.341281084674098
701,78,95,500,500,noise,4.459769003668667
701,79,38,500,500,noise,5.864754444437468
701,80,99,500,500,no_noise,4.632490986803982
701,81,72,500,500,noise,4.488115462583889
701,82,52,1000,500,no_noise,3.1160630214924283
701,83,11,500,1000,no_noise,2.533614156365015
701,84,44,1000,1000,no_noise,5.595965461783161
701,85,59,500,500,no_noise,5.434926213692082
701,86,12,1000,1000,no_noise,3.1337938680304998
701,87,96,1000,500,noise,4.871752227600748
701,88,19,500,500,noise,0.2890519560599114
701,89,9,1000,500,noise,0.7855177949862986
701,90,83,1000,1000,no_noise,4.963248769678984
701,91,39,1000,1000,noise,3.8018627259971423
701,92,62,1000,1000,noise,5.393890096144499
701,93,17,500,1000,noise,0.06010118633565131
701,94,81,500,500,noise,2.4254844654036503
701,95,85,1000,500,no_noise,1.528483323145597
701,96,61,1000,1000,no_noise,4.296127838740164
701,97,27,500,500,noise,2.049491777970448
701,98,67,1000,500,noise,2.622748474881444
701,99,10,500,1000,noise,6.129786211662957
701,100,68,1000,1000,no_noise,2.037299501244612
701,101,20,1000,1000,noise,4.874118740438364
701,102,35,1000,1000,no_noise,0.0248511716539066
701,103,101,1000,1000,noise,2.8753861265737006
701,104,53,1000,500,noise,2.6039770239923103
