prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
904,313,403,1000,500,no_noise,1.938092662595861
904,314,375,1000,500,no_noise,3.258469614510063
904,315,320,500,1000,no_noise,5.039126206484506
904,316,335,1000,1000,no_noise,4.329240405760062
904,317,323,500,500,noise,0.7872141830876718
904,318,327,1000,1000,no_noise,4.966136234959217
904,319,371,500,500,no_noise,0.41218267233133643
904,320,381,1000,1000,no_noise,0.015893864694689785
904,321,334,500,500,noise,0.6355585553020433
904,322,396,500,1000,no_noise,5.712426626275269
904,323,354,1000,1000,noise,0.814066739318708
904,324,377,1000,500,no_noise,0.3923967082350841
904,325,391,500,500,no_noise,6.207217189934003
904,326,361,500,500,noise,3.9864171723791895
904,327,342,1000,500,no_noise,3.503193882955286
904,328,385,1000,1000,no_noise,1.1418769426837638
904,329,408,1000,1000,no_noise,3.137021970859654
904,330,370,1000,1000,no_noise,2.014935127941553
904,331,324,500,1000,no_noise,3.1620107577543592
904,332,360,500,1000,noise,3.597906844998896
904,333,340,1000,1000,no_noise,1.5998862655476103
904,334,330,500,500,no_noise,2.0212086180575977
904,335,355,500,500,noise,3.735773314182149
904,336,383,500,1000,no_noise,5.856429204400661
904,337,333,1000,500,no_noise,0.8817909094222323
904,338,409,1000,500,noise,6.1208985235122135
904,339,404,500,1000,noise,2.9974269820423345
904,340,366,1000,500,noise,2.095274747232029
904,341,347,1000,500,noise,1.121813616634273
904,342,398,500,500,no_noise,5.761884808555653
904,343,346,500,500,no_noise,1.4119539164509272
904,344,374,500,1000,no_noise,0.14545113034912047
904,345,362,500,1000,noise,4.791252589942007
904,346,319,1000,1000,noise,5.805213821977267
904,347,379,1000,500,noise,2.060290540376533
904,348,325,1000,500,no_noise,3.103339911775268
904,349,338,1000,1000,noise,6.265078519953505
904,350,401,500,500,no_noise,0.6386457293809498
904,351,390,500,1000,noise,5.670932735328159
904,352,414,500,500,no_noise,4.706332237674188
904,353,376,500,1000,noise,0.18638807668010932
904,354,352,500,1000,noise,4.604582465582052
904,355,331,1000,500,noise,0.31497567780697766
904,356,316,500,1000,noise,0.992165143889272
904,357,341,500,500,no_noise,5.608771764725653
904,358,393,1000,500,noise,0.40270259159649324
904,359,399,1000,500,no_noise,6.046680606346632
904,360,407,1000,1000,noise,2.4862659042574062
904,361,359,500,1000,no_noise,1.9921805344071115
904,362,315,1000,500,no_noise,2.5925646420607946
904,363,402,1000,500,noise,3.751000344243357
904,364,363,1000,1000,noise,2.8468346645592764
904,365,373,500,500,noise,2.902240134019472
904,366,369,1000,500,noise,1.221932300899339
904,367,329,500,1000,no_noise,4.172232733143142
904,368,400,500,1000,noise,3.2955563623391155
904,369,372,1000,1000,noise,4.64113389365003
904,370,412,500,500,noise,3.33509082519961
904,371,313,500,500,noise,1.7557170995673372
904,372,384,500,500,no_noise,0.06127185288146908
904,373,350,500,1000,no_noise,2.754978987795925
904,374,318,500,500,no_noise,1.2863515605857927
904,375,413,1000,1000,no_noise,0.685265828643784
904,376,410,500,1000,no_noise,2.7389733049578466
904,377,394,500,500,noise,3.4276729124723033
904,378,314,1000,1000,no_noise,5.047860231183121
904,379,326,500,500,no_noise,4.1412417630677005
904,380,351,1000,1000,noise,3.2092936539967774
904,381,344,1000,500,noise,2.4780547191657316
904,382,348,1000,500,no_noise,4.676667200954907
904,383,343,500,1000,no_noise,0.4264812409526839
904,384,389,500,500,noise,4.388043427850534
904,385,337,500,1000,noise,0.931230373665791
904,386,332,1000,1000,noise,2.2871611020346343
904,387,353,500,500,no_noise,0.18179908260437205
904,388,411,1000,500,no_noise,3.947059412467654
904,389,357,1000,500,noise,3.0977736021104136
904,390,322,1000,500,noise,1.157428649857648
904,391,349,1000,1000,no_noise,2.77471499323977
904,392,397,1000,1000,noise,1.913866815274937
904,393,406,500,500,noise,2.9123778081342904
904,394,386,1000,500,no_noise,5.976848895015557
904,395,345,500,500,noise,1.4099758624913257
904,396,392,1000,500,noise,0.14430069742325724
904,397,368,1000,500,no_noise,3.6651047156942225
904,398,356,1000,500,no_noise,3.0894420159349787
904,399,367,1000,1000,no_noise,5.294080761999393
904,400,382,500,500,noise,0.8231455811231969
904,401,378,500,1000,noise,1.625062462488696
904,402,358,1000,1000,no_noise,5.589887528704281
904,403,321,1000,1000,noise,6.222440139916687
904,404,416,1000,1000,noise,6.101538512884348
904,405,364,500,500,no_noise,4.624853742510674
904,406,317,1000,500,noise,3.5873886907612675
904,407,339,500,500,noise,2.508872040865164
904,408,328,500,1000,noise,2.3315626333652095
904,409,387,500,1000,no_noise,4.0383723451606794
904,410,336,500,1000,noise,5.110188776125771
904,411,395,1000,1000,no_noise,4.465125655228991
904,412,365,500,1000,no_noise,2.9932873510500873
904,413,380,1000,1000,noise,1.0295103791025042
904,414,415,500,1000,noise,1.4074362381686365
904,415,388,1000,1000,noise,4.434232017482118
904,416,405,500,1000,no_noise,4.179801221749642
