prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction
901,1,37,500,1000,noise,2.642355863493596
901,2,66,1000,500,no_noise,1.5393258238764158
901,3,88,1000,1000,noise,2.9818045003546936
901,4,18,1000,500,no_noise,2.8827940321255587
901,5,43,1000,500,noise,5.986381566192432
901,6,70,1000,1000,noise,2.192628624583219
901,7,103,1000,500,no_noise,1.714182349318273
901,8,61,1000,1000,no_noise,4.296127838740164
901,9,45,1000,1000,noise,1.547761572744931
901,10,9,1000,500,noise,0.7855177949862986
901,11,16,500,500,no_noise,2.850909739902521
901,12,24,500,500,no_noise,3.339593205747546
901,13,13,1000,500,no_noise,4.407771635941017
901,14,3,500,500,no_noise,4.057225719462251
901,15,11,500,1000,no_noise,2.533614156365015
901,16,92,1000,1000,no_noise,5.930316171460843
901,17,72,500,500,noise,4.488115462583889
901,18,23,500,1000,no_noise,2.7099222929923044
901,19,102,1000,1000,no_noise,1.4924052602580353
901,20,54,1000,1000,noise,5.4067040603889724
901,21,48,500,500,noise,6.178337099465169
901,22,27,500,500,noise,2.049491777970448
901,23,80,500,500,no_noise,2.676326891323262
901,24,89,1000,1000,noise,0.4999825008837586
901,25,50,1000,1000,no_noise,4.341281084674098
901,26,82,1000,500,noise,1.4442556172378493
901,27,100,500,1000,noise,3.1141499020776116
901,28,91,500,1000,noise,0.09237085360539199
901,29,1,1000,500,no_noise,2.105768935945683
901,30,30,1000,1000,noise,1.3227316063378671
901,31,79,1000,500,no_noise,2.752922161549427
901,32,87,500,1000,noise,3.0289411457508906
901,33,25,1000,1000,no_noise,5.067557004089917
901,34,4,1000,1000,noise,5.770214628988967
901,35,52,1000,500,no_noise,3.1160630214924283
901,36,83,1000,1000,no_noise,4.963248769678984
901,37,49,500,500,no_noise,1.729221177894419
901,38,77,500,1000,noise,4.986741703819704
901,39,10,500,1000,noise,6.129786211662957
901,40,63,500,1000,noise,0.8889655497605142
901,41,38,500,500,noise,5.864754444437468
901,42,58,500,1000,no_noise,2.851619988092924
901,43,74,1000,500,noise,1.536682054415663
901,44,99,500,500,no_noise,4.632490986803982
901,45,68,1000,1000,no_noise,2.037299501244612
901,46,97,1000,500,noise,2.728080531047233
901,47,84,500,500,no_noise,2.563196257332546
901,48,62,1000,1000,noise,5.393890096144499
901,49,85,1000,500,no_noise,1.528483323145597
901,50,53,1000,500,noise,2.6039770239923103
901,51,73,1000,1000,no_noise,3.7199406418877974
901,52,51,500,500,noise,1.9087928653188406
901,53,12,1000,1000,no_noise,3.1337938680304998
901,54,7,500,500,noise,0.5902819122281233
901,55,86,500,1000,no_noise,5.499917363165754
901,56,55,500,1000,noise,3.0872124731912884
901,57,93,500,1000,no_noise,4.669837722971165
901,58,65,500,1000,no_noise,1.7010153200357943
901,59,35,1000,1000,no_noise,0.0248511716539066
901,60,41,500,500,no_noise,4.3377759607516175
901,61,75,500,500,noise,4.271662916957972
901,62,59,500,500,no_noise,5.434926213692082
901,63,64,1000,500,noise,2.441496067208277
901,64,39,1000,1000,noise,3.8018627259971423
901,65,21,1000,500,noise,0.33919912886808845
901,66,67,1000,500,noise,2.622748474881444
901,67,47,500,1000,no_noise,0.06215648236983817
901,68,14,1000,1000,noise,1.283244957491875
901,69,8,1000,1000,no_noise,3.057802921948289
901,70,28,1000,500,no_noise,3.667539533639877
901,71,56,500,1000,no_noise,0.12369843966795457
901,72,15,500,500,noise,5.656993604215969
901,73,104,500,1000,no_noise,5.584308238567309
901,74,33,500,500,no_noise,6.208608449896993
901,75,98,500,500,noise,1.5604322207568506
901,76,36,1000,500,no_noise,4.032149628542411
901,77,78,1000,1000,noise,2.2113857886143897
901,78,71,500,500,no_noise,4.231735612316898
901,79,76,500,1000,no_noise,4.852815847327358
901,80,6,500,1000,noise,0.1657996157052124
901,81,19,500,500,noise,0.2890519560599114
901,82,94,500,500,no_noise,1.4485957075057438
901,83,69,500,1000,noise,0.036736436002873255
901,84,26,500,1000,noise,6.137272016139618
901,85,42,1000,500,no_noise,4.932002979754988
901,86,60,500,500,noise,2.9440081158349956
901,87,57,1000,500,no_noise,1.208571718777466
901,88,40,500,1000,no_noise,6.2282017520709605
901,89,34,1000,500,noise,3.4275788819498407
901,90,90,1000,500,no_noise,2.4517101246647686
901,91,17,500,1000,noise,0.06010118633565131
901,92,96,1000,500,noise,4.871752227600748
901,93,31,1000,500,noise,2.8875331874275423
901,94,22,1000,1000,no_noise,3.348325533461189
901,95,46,500,1000,noise,3.47706079276147
901,96,44,1000,1000,no_noise,5.595965461783161
901,97,101,1000,1000,noise,2.8753861265737006
901,98,2,500,1000,no_noise,4.9985712543965395
901,99,20,1000,1000,noise,4.874118740438364
901,100,5,1000,500,noise,2.878108677098858
901,101,81,500,500,noise,2.4254844654036503
901,102,95,500,500,noise,4.459769003668667
901,103,29,500,500,no_noise,3.3274466042499813
901,104,32,500,1000,no_noise,1.766606239589441
